Opening	Count	%
Q-Q-G1-B1	30	0.020897478
Q-A1-S1-A2	30	0.020897478
B1-Q-B2-A1	30	0.020897478
B1-L1-S1-Q	30	0.020897478
A1-A2-Q-A3	30	0.020897478
L1-M1-S1-Q	29	0.020200895
L1-G1-M1-Q	29	0.020200895
G1-S1-Q-Q	29	0.020200895
G1-Q-S1-Q	29	0.020200895
G1-A1-L1-Q	29	0.020200895
B1-B2-L1-Q	29	0.020200895
A1-S1-Q-S2	29	0.020200895
A1-Q-Q-A2	29	0.020200895
A1-Q-G1-A2	29	0.020200895
Q-G1-G1-S1	28	0.019504312
Q-A1-A1-A1	28	0.019504312
M1-G1-L1-Q	28	0.019504312
L1-Q-G1-B1	28	0.019504312
A1-Q-S1-G1	28	0.019504312
A1-L1-G1-Q	28	0.019504312
Q-Q-S1-B1	27	0.01880773
Q-B1-B2-A1	27	0.01880773
M1-L1-S1-Q	27	0.01880773
L1-Q-A1-G1	27	0.01880773
G1-L1-S1-Q	27	0.01880773
B1-Q-Q-B2	27	0.01880773
M1-Q-A1-A1	26	0.018111147
A1-L1-S1-Q	26	0.018111147
S1-Q-A1-L1	25	0.017414564
Q-A1-A1-Q	25	0.017414564
L1-S1-Q-S1	25	0.017414564
L1-G1-Q-A1	25	0.017414564
A1-A2-Q-S1	25	0.017414564
S1-Q-M1-A1	24	0.016717982
Q-B1-B1-A1	24	0.016717982
G1-Q-A1-P	24	0.016717982
B1-G1-L1-Q	24	0.016717982
S1-S2-Q-M1	23	0.016021399
Q-G1-G2-B1	23	0.016021399
L1-M1-Q-M1	23	0.016021399
L1-B1-M1-Q	23	0.016021399
G1-G2-L1-Q	23	0.016021399
A1-Q-B1-G1	23	0.016021399
S1-Q-S2-Q	22	0.015324816
S1-A1-Q-L1	22	0.015324816
Q-S1-A1-M1	22	0.015324816
Q-G1-S1-A1	22	0.015324816
Q-B1-A1-A2	22	0.015324816
L1-Q-M1-A1	22	0.015324816
L1-Q-A1-B1	22	0.015324816
G1-Q-Q-Q	22	0.015324816
B1-L1-Q-A1	22	0.015324816
B1-A1-Q-M1	22	0.015324816
S1-S2-Q-L1	21	0.014628234
S1-G1-Q-Q	21	0.014628234
Q-A1-G1-A1	21	0.014628234
Q-A1-A1-M1	21	0.014628234
S1-Q-L1-A1	20	0.013931652
Q-A1-G1-S1	20	0.013931652
Q-A1-G1-B1	20	0.013931652
M1-Q-A1-A2	20	0.013931652
L1-Q-S1-A1	20	0.013931652
L1-Q-B1-B1	20	0.013931652
G1-Q-Q-B1	20	0.013931652
G1-Q-Q-A1	20	0.013931652
G1-Q-B1-G2	20	0.013931652
Q-B1-B1-S1	19	0.013235069
G1-L1-Q-A1	19	0.013235069
G1-B1-Q-Q	19	0.013235069
B1-Q-Q-Q	19	0.013235069
A1-Q-B1-A2	19	0.013235069
S1-G1-Q-M1	18	0.012538486
Q-G1-A1-A2	18	0.012538486
L1-B1-Q-A1	18	0.012538486
B1-Q-M1-A1	18	0.012538486
B1-Q-L1-B2	18	0.012538486
B1-Q-B2-G1	18	0.012538486
B1-A1-Q-Q	18	0.012538486
S1-Q-L1-B1	17	0.011841903
S1-L1-Q-G1	17	0.011841903
Q-S1-S1-G1	17	0.011841903
Q-S1-G1-A1	17	0.011841903
Q-G1-A1-G1	17	0.011841903
Q-A1-S1-G1	17	0.011841903
L1-S1-Q-A1	17	0.011841903
L1-Q-A1-S1	17	0.011841903
G1-Q-Q-G1	17	0.011841903
G1-L1-Q-L1	17	0.011841903
G1-G2-Q-G3	17	0.011841903
B1-Q-A1-Q	17	0.011841903
A1-G1-Q-Q	17	0.011841903
S1-P-A1-Q	16	0.011145321
S1-G1-P-Q	16	0.011145321
Q-B1-A1-S1	16	0.011145321
M1-Q-S1-S1	16	0.011145321
G1-A1-Q-P	16	0.011145321
A1-Q-S1-S2	16	0.011145321
A1-Q-G1-G2	16	0.011145321
S1-Q-P-A1	15	0.010448739
Q-S1-G1-B1	15	0.010448739
Q-S1-B1-S1	15	0.010448739
Q-Q-Q-B1	15	0.010448739
Q-B1-S1-A1	15	0.010448739
M1-S1-Q-S1	15	0.010448739
M1-Q-B1-B1	15	0.010448739
G1-Q-M1-A1	15	0.010448739
B1-G1-Q-Q	15	0.010448739
A1-Q-A2-S1	15	0.010448739
S1-Q-Q-S2	14	0.009752156
S1-G1-Q-P	14	0.009752156
Q-G1-G1-G2	14	0.009752156
Q-B1-G1-G1	14	0.009752156
Q-A1-G1-G2	14	0.009752156
Q-A1-B1-S1	14	0.009752156
G1-P-B1-Q	14	0.009752156
G1-M1-Q-M1	14	0.009752156
G1-G2-Q-Q	14	0.009752156
S1-B1-Q-M1	13	0.0090555735
S1-B1-Q-L1	13	0.0090555735
Q-G1-B1-B1	13	0.0090555735
Q-A1-B1-A2	13	0.0090555735
B1-Q-G1-G2	13	0.0090555735
S1-Q-B1-Q	12	0.008358991
S1-P-Q-B1	12	0.008358991
S1-P-B1-Q	12	0.008358991
S1-A1-Q-P	12	0.008358991
Q-G1-S1-S1	12	0.008358991
Q-B1-B2-B2	12	0.008358991
Q-B1-A1-G1	12	0.008358991
Q-A1-B1-G1	12	0.008358991
Q-A1-B1-B1	12	0.008358991
P-Q-B1-B1	12	0.008358991
B1-P-S1-Q	12	0.008358991
A1-M1-Q-M1	12	0.008358991
Q-S1-B1-A1	11	0.007662408
P-Q-A1-M1	11	0.007662408
P-A1-Q-A2	11	0.007662408
M1-S1-Q-A1	11	0.007662408
M1-A1-Q-A1	11	0.007662408
L1-M1-P-Q	11	0.007662408
G1-Q-P-S1	11	0.007662408
G1-P-Q-B1	11	0.007662408
B1-Q-Q-S1	11	0.007662408
B1-P-B2-Q	11	0.007662408
B1-M1-Q-M1	11	0.007662408
B1-L1-Q-L1	11	0.007662408
A1-Q-Q-Q	11	0.007662408
S1-L1-Q-S2	10	0.006965826
Q-G1-B1-G1	10	0.006965826
