Opening	Count	%
Q-B1-G1-G1	1	0.009824147
Q-B1-G1-B1	1	0.009824147
Q-B1-B2-S1	1	0.009824147
Q-B1-B2-B1	1	0.009824147
Q-B1-B2-A1	1	0.009824147
Q-B1-B1-Q	1	0.009824147
Q-B1-B1-A1	1	0.009824147
Q-B1-A1-S1	1	0.009824147
Q-B1-A1-B1	1	0.009824147
Q-B1-A1-A2	1	0.009824147
Q-A1-S1-S2	1	0.009824147
Q-A1-S1-A2	1	0.009824147
Q-A1-G1-M1	1	0.009824147
Q-A1-G1-A2	1	0.009824147
Q-A1-A2-Q	1	0.009824147
Q-A1-A2-G1	1	0.009824147
Q-A1-A2-B1	1	0.009824147
P-Q-S1-A1	1	0.009824147
P-Q-G1-Q	1	0.009824147
P-Q-A1-Q	1	0.009824147
P-Q-A1-M1	1	0.009824147
P-Q-A1-B1	1	0.009824147
P-M1-S1-Q	1	0.009824147
P-M1-A1-Q	1	0.009824147
P-G1-Q-G1	1	0.009824147
P-B1-S1-Q	1	0.009824147
P-B1-Q-B1	1	0.009824147
P-A1-Q-M1	1	0.009824147
P-A1-Q-G1	1	0.009824147
P-A1-M1-Q	1	0.009824147
P-A1-A2-Q	1	0.009824147
M1-S1-S2-Q	1	0.009824147
M1-S1-A1-Q	1	0.009824147
M1-Q-S1-S2	1	0.009824147
M1-Q-S1-G1	1	0.009824147
M1-Q-G1-Q	1	0.009824147
M1-Q-G1-A1	1	0.009824147
M1-Q-B1-S1	1	0.009824147
M1-Q-B1-A1	1	0.009824147
M1-Q-A1-S1	1	0.009824147
M1-Q-A1-P	1	0.009824147
M1-L1-Q-A1	1	0.009824147
M1-L1-P-Q	1	0.009824147
M1-L1-G1-Q	1	0.009824147
M1-G1-Q-G1	1	0.009824147
M1-G1-G2-Q	1	0.009824147
M1-B1-A1-Q	1	0.009824147
M1-A1-S1-Q	1	0.009824147
M1-A1-Q-S1	1	0.009824147
M1-A1-Q-A1	1	0.009824147
M1-A1-L1-Q	1	0.009824147
L1-S1-S2-Q	1	0.009824147
L1-S1-Q-S2	1	0.009824147
L1-S1-G1-Q	1	0.009824147
L1-S1-A1-Q	1	0.009824147
L1-Q-S1-S2	1	0.009824147
L1-Q-S1-M1	1	0.009824147
L1-Q-S1-G1	1	0.009824147
L1-Q-S1-B1	1	0.009824147
L1-Q-P-A1	1	0.009824147
L1-Q-M1-S1	1	0.009824147
L1-Q-G1-G1	1	0.009824147
L1-Q-A1-P	1	0.009824147
L1-Q-A1-L1	1	0.009824147
L1-M1-Q-Q	1	0.009824147
L1-G1-Q-G1	1	0.009824147
L1-B1-Q-G1	1	0.009824147
L1-B1-M1-Q	1	0.009824147
L1-B1-A1-Q	1	0.009824147
L1-A1-Q-B1	1	0.009824147
G1-S1-Q-Q	1	0.009824147
G1-S1-M1-Q	1	0.009824147
G1-Q-Q-S1	1	0.009824147
G1-Q-Q-G2	1	0.009824147
G1-Q-P-P	1	0.009824147
G1-Q-M1-S1	1	0.009824147
G1-Q-M1-L1	1	0.009824147
G1-Q-M1-A1	1	0.009824147
G1-Q-B1-Q	1	0.009824147
G1-Q-B1-M1	1	0.009824147
G1-Q-B1-G2	1	0.009824147
G1-Q-B1-B2	1	0.009824147
G1-Q-A1-G1	1	0.009824147
G1-M1-S1-Q	1	0.009824147
G1-M1-Q-M1	1	0.009824147
G1-M1-Q-L1	1	0.009824147
G1-M1-L1-Q	1	0.009824147
G1-M1-B1-Q	1	0.009824147
G1-G2-Q-Q	1	0.009824147
G1-G2-Q-P	1	0.009824147
G1-B1-Q-Q	1	0.009824147
G1-B1-Q-M1	1	0.009824147
G1-B1-L1-Q	1	0.009824147
G1-A1-Q-G1	1	0.009824147
G1-A1-P-Q	1	0.009824147
G1-A1-L1-Q	1	0.009824147
B1-S1-P-Q	1	0.009824147
B1-S1-L1-Q	1	0.009824147
B1-Q-S1-Q	1	0.009824147
B1-Q-S1-B1	1	0.009824147
B1-Q-Q-Q	1	0.009824147
B1-Q-Q-M1	1	0.009824147
B1-Q-P-A1	1	0.009824147
B1-Q-L1-M1	1	0.009824147
B1-Q-G1-G2	1	0.009824147
B1-Q-G1-B2	1	0.009824147
B1-Q-B2-Q	1	0.009824147
B1-Q-B2-M1	1	0.009824147
B1-Q-B2-G1	1	0.009824147
B1-Q-A1-P	1	0.009824147
B1-P-Q-A1	1	0.009824147
B1-M1-Q-Q	1	0.009824147
B1-M1-Q-M1	1	0.009824147
B1-M1-P-Q	1	0.009824147
B1-M1-G1-Q	1	0.009824147
B1-L1-Q-S1	1	0.009824147
B1-L1-Q-G1	1	0.009824147
B1-L1-B2-Q	1	0.009824147
B1-L1-A1-Q	1	0.009824147
B1-G1-Q-P	1	0.009824147
B1-G1-Q-M1	1	0.009824147
B1-B2-Q-S1	1	0.009824147
B1-B2-L1-Q	1	0.009824147
B1-A1-Q-P	1	0.009824147
B1-A1-Q-B2	1	0.009824147
A1-S1-Q-S2	1	0.009824147
A1-Q-S1-A2	1	0.009824147
A1-Q-Q-G1	1	0.009824147
A1-Q-Q-A2	1	0.009824147
A1-Q-M1-G1	1	0.009824147
A1-Q-L1-M1	1	0.009824147
A1-Q-G1-S1	1	0.009824147
A1-Q-A2-B1	1	0.009824147
A1-Q-A2-A3	1	0.009824147
A1-M1-S1-Q	1	0.009824147
A1-M1-Q-G1	1	0.009824147
A1-M1-Q-A2	1	0.009824147
A1-M1-B1-Q	1	0.009824147
A1-M1-A2-Q	1	0.009824147
A1-L1-A2-Q	1	0.009824147
A1-G1-Q-Q	1	0.009824147
A1-G1-M1-Q	1	0.009824147
A1-B1-Q-B1	1	0.009824147
A1-B1-M1-Q	1	0.009824147
A1-B1-B2-Q	1	0.009824147
